ISSN,DOI,authors,year,title,journal,URL,citations,impact_factor_rank,category,year_for_citations_by_year,citations_per_year,more_than_20_citations_per_year,more_than_25_citations_per_year,more_than_30_citations_per_year
1662-5161,10.3389/fnhum.2017.00316,Liu; Wang; Jiang,2017,Inflammation: The Common Pathway of Stress-Related Diseases,Frontiers in Human Neuroscience,https://doi.org/10.3389/fnhum.2017.00316,517,282,PSYCHOLOGY,2017,64.63,TRUE,TRUE,TRUE
1366-7289,10.1017/s1366728916000225,ABUTALEBI; GREEN,2016,Neuroimaging of language control in bilinguals: neural adaptation and reserve,Bilingualism: Language and Cognition,https://doi.org/10.1017/s1366728916000225,332,243,"PSYCHOLOGY, EXPERIMENTAL",2016,36.89,TRUE,TRUE,TRUE
0033-2917,10.1017/s0033291719001314,Wu; Levis; Riehm; Saadat; Levis; Azar; Rice; Boruff; Cuijpers; Gilbody; Ioannidis; Kloda; McMillan; Patten; Shrier; Ziegelstein; Akena; Arroll; Ayalon; Baradaran; Baron; Bombardier; Butterworth; Carter; Chagas; Chan; Cholera; Conwell; de Man-van Ginkel; Fann; Fischer; Fung; Gelaye; Goodyear-Smith; Greeno; Hall; Harrison; Härter; Hegerl; Hides; Hobfoll; Hudson; Hyphantis; Inagaki; Jetté; Khamseh; Kiely; Kwan; Lamers; Liu; Lotrakul; Loureiro; Löwe; McGuire; Mohd-Sidik; Munhoz; Muramatsu; Osório; Patel; Pence; Persoons; Picardi; Reuter; Rooney; Santos; Shaaban; Sidebottom; Simning; Stafford; Sung; Tan; Turner; van Weert; White; Whooley; Winkley; Yamada; Benedetti; Thombs,2020,Equivalency of the diagnostic accuracy of the PHQ-8 and PHQ-9: a systematic review and individual participant data meta-analysis,Psychological Medicine,https://doi.org/10.1017/s0033291719001314,195,26,PSYCHOLOGY,2020,39,TRUE,TRUE,TRUE
2515-2459,10.1177/2515245919898657,Hinne; Gronau; van den Bergh; Wagenmakers,2020,A Conceptual Introduction to Bayesian Model Averaging,Advances in Methods and Practices in Psychological Science,https://doi.org/10.1177/2515245919898657,175,3,PSYCHOLOGY,2020,35,TRUE,TRUE,TRUE
1878-9293,10.1016/j.dcn.2018.04.009,Cascio; Moore; McGlone,2019,Social touch and human development,Developmental Cognitive Neuroscience,https://doi.org/10.1016/j.dcn.2018.04.009,313,56,"PSYCHOLOGY, DEVELOPMENTAL",2019,52.17,TRUE,TRUE,TRUE
2397-3374,10.1038/s41562-021-01093-w,van Agteren; Iasiello; Lo; Bartholomaeus; Kopsaftis; Carey; Kyrios,2021,A systematic review and meta-analysis of psychological interventions to improve mental wellbeing,Nature Human Behaviour,https://doi.org/10.1038/s41562-021-01093-w,262,1,"PSYCHOLOGY, EXPERIMENTAL",2021,65.5,TRUE,TRUE,TRUE
0261-510X,10.1111/bjdp.12350,Mitchell; Sheppard; Cassidy,2021,Autism and the double empathy problem: Implications for development and mental health,British Journal of Developmental Psychology,https://doi.org/10.1111/bjdp.12350,130,238,"PSYCHOLOGY, DEVELOPMENTAL",2021,32.5,TRUE,TRUE,TRUE
1750-8592,10.1111/cdep.12238,Morris; Criss; Silk; Houltberg,2017,The Impact of Parenting on Emotion Regulation During Childhood and Adolescence,Child Development Perspectives,https://doi.org/10.1111/cdep.12238,414,39,"PSYCHOLOGY, DEVELOPMENTAL",2017,51.75,TRUE,TRUE,TRUE
0047-2891,10.1007/s10964-019-00982-8,Raposa; Rhodes; Stams; Card; Burton; Schwartz; Sykes; Kanchewa; Kupersmidt; Hussain,2019,The Effects of Youth Mentoring Programs: A Meta-analysis of Outcome Studies,Journal of Youth and Adolescence,https://doi.org/10.1007/s10964-019-00982-8,215,89,"PSYCHOLOGY, DEVELOPMENTAL",2019,35.83,TRUE,TRUE,TRUE
1073-1911,10.1177/1073191119874108,Pommier; Neff; Tóth-Király,2020,The Development and Validation of the Compassion Scale,Assessment,https://doi.org/10.1177/1073191119874108,185,106,"PSYCHOLOGY, CLINICAL",2020,37,TRUE,TRUE,TRUE
2397-3374,10.1038/s41562-018-0311-x,Lakens; Adolfi; Albers; Anvari; Apps; Argamon; Baguley; Becker; Benning; Bradford; Buchanan; Caldwell; Van Calster; Carlsson; Chen; Chung; Colling; Collins; Crook; Cross; Daniels; Danielsson; DeBruine; Dunleavy; Earp; Feist; Ferrell; Field; Fox; Friesen; Gomes; Gonzalez-Marquez; Grange; Grieve; Guggenberger; Grist; van Harmelen; Hasselman; Hochard; Hoffarth; Holmes; Ingre; Isager; Isotalus; Johansson; Juszczyk; Kenny; Khalil; Konat; Lao; Larsen; Lodder; Lukavský; Madan; Manheim; Martin; Martin; Mayo; McCarthy; McConway; McFarland; Nio; Nilsonne; de Oliveira; de Xivry; Parsons; Pfuhl; Quinn; Sakon; Saribay; Schneider; Selvaraju; Sjoerds; Smith; Smits; Spies; Sreekumar; Steltenpohl; Stenhouse; Świątkowski; Vadillo; Van Assen; Williams; Williams; Williams; Yarkoni; Ziano; Zwaan,2018,Justify your alpha,Nature Human Behaviour,https://doi.org/10.1038/s41562-018-0311-x,270,1,"PSYCHOLOGY, EXPERIMENTAL",2018,38.57,TRUE,TRUE,TRUE
1939-2117,10.1037/ccp0000358,Hilbert; Petroff; Herpertz; Pietrowsky; Tuschen-Caffier; Vocks; Schmidt,2019,Meta-analysis of the efficacy of psychological and medical treatments for binge-eating disorder.,Journal of Consulting and Clinical Psychology,https://doi.org/10.1037/ccp0000358,204,58,"PSYCHOLOGY, CLINICAL",2019,34,TRUE,TRUE,TRUE
1473-3145,10.1002/capr.12165,Clarke; Braun,2018,Using thematic analysis in counselling and psychotherapy research: A critical reflection,Counselling and Psychotherapy Research,https://doi.org/10.1002/capr.12165,395,566,"PSYCHOLOGY, CLINICAL",2018,56.43,TRUE,TRUE,TRUE
2730-7166,10.1007/s10802-020-00715-7,Cunningham; Hudson; Harkness,2021,Social Media and Depression Symptoms: a Meta-Analysis,Research on Child and Adolescent Psychopathology,https://doi.org/10.1007/s10802-020-00715-7,142,181,"PSYCHOLOGY, CLINICAL",2021,35.5,TRUE,TRUE,TRUE
0033-2917,10.1017/s003329172000241x,Shanahan; Steinhoff; Bechtiger; Murray; Nivette; Hepp; Ribeaud; Eisner,2022,Emotional distress in young adults during the COVID-19 pandemic: evidence of risk and resilience from a longitudinal cohort study,Psychological Medicine,https://doi.org/10.1017/s003329172000241x,466,26,PSYCHOLOGY,2022,155.33,TRUE,TRUE,TRUE
1054-139X,10.1016/j.jadohealth.2014.09.007,Sedgh; Finer; Bankole; Eilers; Singh,2015,"Adolescent Pregnancy, Birth, and Abortion Rates Across Countries: Levels and Recent Trends",Journal of Adolescent Health,https://doi.org/10.1016/j.jadohealth.2014.09.007,572,30,"PSYCHOLOGY, DEVELOPMENTAL",2015,57.2,TRUE,TRUE,TRUE
0890-8567,10.1016/j.jaac.2018.07.896,Clayborne; Varin; Colman,2019,Systematic Review and Meta-Analysis: Adolescent Depression and Long-Term Psychosocial Outcomes,Journal of the American Academy of Child &amp; Adolescent Psychiatry,https://doi.org/10.1016/j.jaac.2018.07.896,488,10,"PSYCHOLOGY, DEVELOPMENTAL",2019,81.33,TRUE,TRUE,TRUE
0889-3268,10.1007/s10869-018-9602-5,Bonaccio; Connelly; Gellatly; Jetha; Martin Ginis,2020,The Participation of People with Disabilities in the Workplace Across the Employment Cycle: Employer Concerns and Research Evidence,Journal of Business and Psychology,https://doi.org/10.1007/s10869-018-9602-5,233,93,"PSYCHOLOGY, APPLIED",2020,46.6,TRUE,TRUE,TRUE
1758-0846,10.1111/aphw.12090,Diener; Pressman; Hunter; Delgadillo‐Chase,2017,"If, Why, and When Subjective Well‐Being Influences Health, and Future Needed Research",Applied Psychology: Health and Well-Being,https://doi.org/10.1111/aphw.12090,315,84,"PSYCHOLOGY, APPLIED",2017,39.38,TRUE,TRUE,TRUE
0004-0002,10.1007/s10508-014-0444-6,McNulty; Wenner; Fisher,2016,"Longitudinal Associations Among Relationship Satisfaction, Sexual Satisfaction, and Frequency of Sex in Early Marriage",Archives of Sexual Behavior,https://doi.org/10.1007/s10508-014-0444-6,272,174,"PSYCHOLOGY, CLINICAL",2016,30.22,TRUE,TRUE,TRUE
0747-5632,10.1016/j.chb.2022.107539,Leichtmann; Humer; Hinterreiter; Streit; Mara,2023,Effects of Explainable Artificial Intelligence on trust and human behavior in a high-risk decision task,Computers in Human Behavior,https://doi.org/10.1016/j.chb.2022.107539,68,12,"PSYCHOLOGY, EXPERIMENTAL",2023,34,TRUE,TRUE,TRUE
1557-1874,10.1007/s11469-020-00289-x,Sakib; Bhuiyan; Hossain; Al Mamun; Hosen; Abdullah; Sarker; Mohiuddin; Rayhan; Hossain; Sikder; Gozal; Muhit; Islam; Griffiths; Pakpour; Mamun,2022,Psychometric Validation of the Bangla Fear of COVID-19 Scale: Confirmatory Factor Analysis and Rasch Analysis,International Journal of Mental Health and Addiction,https://doi.org/10.1007/s11469-020-00289-x,224,131,"PSYCHOLOGY, CLINICAL",2022,74.67,TRUE,TRUE,TRUE
1018-8827,10.1007/s00787-021-01745-2,Sahle; Reavley; Li; Morgan; Yap; Reupert; Jorm,2022,The association between adverse childhood experiences and common mental disorders and suicidality: an umbrella review of systematic reviews and meta-analyses,European Child &amp; Adolescent Psychiatry,https://doi.org/10.1007/s00787-021-01745-2,121,24,"PSYCHOLOGY, DEVELOPMENTAL",2022,40.33,TRUE,TRUE,TRUE
1046-1310,10.1007/s12144-021-01385-4,Ogunbode; Pallesen; Böhm; Doran; Bhullar; Aquino; Marot; Schermer; Wlodarczyk; Lu; Jiang; Salmela-Aro; Hanss; Maran; Ardi; Chegeni; Tahir; Ghanbarian; Park; Tsubakita; Tan; van den Broek; Chukwuorji; Ojewumi; Reyes; Lins; Enea; Volkodav; Sollar; Navarro-Carrillo; Torres-Marín; Mbungu; Onyutha; Lomas,2023,Negative emotions about climate change are related to insomnia symptoms and mental health: Cross-sectional evidence from 25 countries,Current Psychology,https://doi.org/10.1007/s12144-021-01385-4,92,250,"PSYCHOLOGY, MULTIDISCIPLINARY",2023,46,TRUE,TRUE,TRUE
2050-7283,10.1186/s40359-015-0089-9,Bauer; Damschroder; Hagedorn; Smith; Kilbourne,2015,An introduction to implementation science for the non-specialist,BMC Psychology,https://doi.org/10.1186/s40359-015-0089-9,1157,208,"PSYCHOLOGY, MULTIDISCIPLINARY",2015,115.7,TRUE,TRUE,TRUE
1532-3005,10.1002/smi.2589,Gloria; Steinhardt,2016,"Relationships Among Positive Emotions, Coping, Resilience and Mental Health",Stress and Health,https://doi.org/10.1002/smi.2589,301,153,PSYCHOLOGY,2016,33.44,TRUE,TRUE,TRUE
1537-4416,10.1080/15374416.2015.1110823,McLaughlin,2016,Future Directions in Childhood Adversity and Youth Psychopathology,Journal of Clinical Child &amp; Adolescent Psychology,https://doi.org/10.1080/15374416.2015.1110823,386,66,"PSYCHOLOGY, CLINICAL",2016,42.89,TRUE,TRUE,TRUE
0191-8869,10.1016/j.paid.2015.06.026,Vogel; Rose; Okdie; Eckles; Franz,2015,Who compares and despairs? The effect of social comparison orientation on social media use and its outcomes,Personality and Individual Differences,https://doi.org/10.1016/j.paid.2015.06.026,319,105,"PSYCHOLOGY, SOCIAL",2015,31.9,TRUE,TRUE,TRUE
0022-3891,10.1080/00223891.2015.1089249,Rodriguez; Reise; Haviland,2016,Applying Bifactor Statistical Indices in the Evaluation of Psychological Measures,Journal of Personality Assessment,https://doi.org/10.1080/00223891.2015.1089249,639,200,"PSYCHOLOGY, CLINICAL",2016,71,TRUE,TRUE,TRUE
0149-2063,10.1177/0149206316679252,Misangyi; Greckhamer; Furnari; Fiss; Crilly; Aguilera,2017,Embracing Causal Complexity,Journal of Management,https://doi.org/10.1177/0149206316679252,579,9,"PSYCHOLOGY, APPLIED",2017,72.38,TRUE,TRUE,TRUE
0021-9630,10.1111/jcpp.12706,Gernsbacher,2017,Editorial Perspective: The use of person‐first language in scholarly writing may accentuate stigma,Journal of Child Psychology and Psychiatry,https://doi.org/10.1111/jcpp.12706,259,19,PSYCHOLOGY,2017,32.38,TRUE,TRUE,TRUE
0306-4603,10.1016/j.addbeh.2020.106552,Zhang; Wu,2020,Effects of smartphone addiction on sleep quality among Chinese university students: The mediating role of self-regulation and bedtime procrastination,Addictive Behaviors,https://doi.org/10.1016/j.addbeh.2020.106552,152,90,"PSYCHOLOGY, CLINICAL",2020,30.4,TRUE,TRUE,TRUE
2212-1447,10.1016/j.jcbs.2020.07.010,Dawson; Golijani-Moghaddam,2020,"COVID-19: Psychological flexibility, coping, mental health, and wellbeing in the UK during the pandemic",Journal of Contextual Behavioral Science,https://doi.org/10.1016/j.jcbs.2020.07.010,294,113,"PSYCHOLOGY, CLINICAL",2020,58.8,TRUE,TRUE,TRUE
1939-2168,10.1037/cou0000430,Mosley; Hargons; Meiller; Angyal; Wheeler; Davis; Stevens-Watkins,2021,Critical consciousness of anti-Black racism: A practical model to prevent and resist racial trauma.,Journal of Counseling Psychology,https://doi.org/10.1037/cou0000430,133,87,"PSYCHOLOGY, APPLIED",2021,33.25,TRUE,TRUE,TRUE
2515-2459,10.1177/2515245920951747,Flora,2020,"Your Coefficient Alpha Is Probably Wrong, but Which Coefficient Omega Is Right? A Tutorial on Using R to Obtain Better Reliability Estimates",Advances in Methods and Practices in Psychological Science,https://doi.org/10.1177/2515245920951747,267,3,PSYCHOLOGY,2020,53.4,TRUE,TRUE,TRUE
1998-1929,10.1007/s40617-020-00435-w,Coyne; Gould; Grimaldi; Wilson; Baffuto; Biglan,2021,First Things First: Parent Psychological Flexibility and Self-Compassion During COVID-19,Behavior Analysis in Practice,https://doi.org/10.1007/s40617-020-00435-w,123,355,"PSYCHOLOGY, CLINICAL",2021,30.75,TRUE,TRUE,TRUE
0149-2063,10.1177/0149206314559946,Gilson; Maynard; Jones Young; Vartiainen; Hakonen,2015,Virtual Teams Research,Journal of Management,https://doi.org/10.1177/0149206314559946,487,9,"PSYCHOLOGY, APPLIED",2015,48.7,TRUE,TRUE,TRUE
1989-709X,10.25115/psye.v7i3.515,DESIMONE; GARET,2015,Best Practices in Teachers’ Professional Development in the United States,"Psychology, Society, &amp; Education",https://doi.org/10.25115/psye.v7i3.515,333,587,"PSYCHOLOGY, MULTIDISCIPLINARY",2015,33.3,TRUE,TRUE,TRUE
0033-2917,10.1017/s0033291715000665,Karyotaki; Kleiboer; Smit; Turner; Pastor; Andersson; Berger; Botella; Breton; Carlbring; Christensen; de Graaf; Griffiths; Donker; Farrer; Huibers; Lenndin; Mackinnon; Meyer; Moritz; Riper; Spek; Vernmark; Cuijpers,2015,Predictors of treatment dropout in self-guided web-based interventions for depression: an ‘individual patient data’ meta-analysis,Psychological Medicine,https://doi.org/10.1017/s0033291715000665,303,26,PSYCHOLOGY,2015,30.3,TRUE,TRUE,TRUE
2397-3374,10.1038/s41562-018-0521-2,Zheng; Wang; Sun; Zhang; Kahn,2019,Air pollution lowers Chinese urbanites’ expressed happiness on social media,Nature Human Behaviour,https://doi.org/10.1038/s41562-018-0521-2,352,1,"PSYCHOLOGY, EXPERIMENTAL",2019,58.67,TRUE,TRUE,TRUE
0031-5826,10.1111/peps.12226,Rubenstein; Eberly; Lee; Mitchell,2018,"Surveying the forest: A meta‐analysis, moderator investigation, and future‐oriented discussion of the antecedents of voluntary employee turnover",Personnel Psychology,https://doi.org/10.1111/peps.12226,272,52,"PSYCHOLOGY, APPLIED",2018,38.86,TRUE,TRUE,TRUE
0253-7176,10.1177/0253717620946111,Andrade; Menon; Ameen; Kumar Praharaj,2020,"Designing and Conducting Knowledge, Attitude, and Practice Surveys in Psychiatry: Practical Guidance",Indian Journal of Psychological Medicine,https://doi.org/10.1177/0253717620946111,229,428,PSYCHOLOGY,2020,45.8,TRUE,TRUE,TRUE
1091-4269,10.1002/da.23004,Razza; Palumbo; Moffa; Carvalho; Solmi; Loo; Brunoni,2020,A systematic review and meta‐analysis on the effects of transcranial direct current stimulation in depressive episodes,Depression and Anxiety,https://doi.org/10.1002/da.23004,150,50,PSYCHOLOGY,2020,30,TRUE,TRUE,TRUE
0276-3478,10.1002/eat.23317,Phillipou; Meyer; Neill; Tan; Toh; Van Rheenen; Rossell,2020,Eating and exercise behaviors in eating disorders and the general population during the COVID‐19 pandemic in Australia: Initial results from the COLLATE project,International Journal of Eating Disorders,https://doi.org/10.1002/eat.23317,317,51,PSYCHOLOGY,2020,63.4,TRUE,TRUE,TRUE
1091-4269,10.1002/da.22511,Lee; Schnitzlein; Wolf; Vythilingam; Rasmusson; Hoge,2016,PSYCHOTHERAPY VERSUS PHARMACOTHERAPY FOR POSTTRAUMATIC STRESS DISORDER: SYSTEMIC REVIEW AND META-ANALYSES TO DETERMINE FIRST-LINE TREATMENTS,Depression and Anxiety,https://doi.org/10.1002/da.22511,293,50,PSYCHOLOGY,2016,32.56,TRUE,TRUE,TRUE
0022-4499,10.1080/00224499.2017.1387755,Ross; Salway; Tarasoff; MacKay; Hawkins; Fehr,2018,"Prevalence of Depression and Anxiety Among Bisexual People Compared to Gay, Lesbian, and Heterosexual Individuals:A Systematic Review and Meta-Analysis",The Journal of Sex Research,https://doi.org/10.1080/00224499.2017.1387755,371,205,"PSYCHOLOGY, CLINICAL",2018,53,TRUE,TRUE,TRUE
1930-7810,10.1037/hea0001153,Hagger; Cheung; Ajzen; Hamilton,2022,Perceived behavioral control moderating effects in the theory of planned behavior: A meta-analysis.,Health Psychology,https://doi.org/10.1037/hea0001153,125,150,PSYCHOLOGY,2022,41.67,TRUE,TRUE,TRUE
1939-1315,10.1037/pspp0000078,Bleidorn; Arslan; Denissen; Rentfrow; Gebauer; Potter; Gosling,2016,Age and gender differences in self-esteem—A cross-cultural window.,Journal of Personality and Social Psychology,https://doi.org/10.1037/pspp0000078,400,20,"PSYCHOLOGY, SOCIAL",2016,44.44,TRUE,TRUE,TRUE
0149-2063,10.1177/0149206315610635,Nason; Wiklund,2018,An Assessment of Resource-Based Theorizing on Firm Growth and Suggestions for the Future,Journal of Management,https://doi.org/10.1177/0149206315610635,281,9,"PSYCHOLOGY, APPLIED",2018,40.14,TRUE,TRUE,TRUE
1948-5506,10.1177/1948550620934692,Imhoff; Lamberty,2020,A Bioweapon or a Hoax? The Link Between Distinct Conspiracy Beliefs About the Coronavirus Disease (COVID-19) Outbreak and Pandemic Behavior,Social Psychological and Personality Science,https://doi.org/10.1177/1948550620934692,396,62,"PSYCHOLOGY, SOCIAL",2020,79.2,TRUE,TRUE,TRUE
2376-6964,10.1037/sah0000275,Lee; Waters,2021,Asians and Asian Americans’ experiences of racial discrimination during the COVID-19 pandemic: Impacts on health outcomes and the buffering role of social support.,Stigma and Health,https://doi.org/10.1037/sah0000275,239,219,"PSYCHOLOGY, SOCIAL",2021,59.75,TRUE,TRUE,TRUE
0306-4603,10.1016/j.addbeh.2019.04.027,Leung; Pakpour; Strong; Lin; Tsai; Griffiths; Lin; Chen,2020,"Measurement invariance across young adults from Hong Kong and Taiwan among three internet-related addiction scales: Bergen Social Media Addiction Scale (BSMAS), Smartphone Application-Based Addiction Scale (SABAS), and Internet Gaming Disorder Scale-Short Form (IGDS-SF9) (Study Part A)",Addictive Behaviors,https://doi.org/10.1016/j.addbeh.2019.04.027,167,90,"PSYCHOLOGY, CLINICAL",2020,33.4,TRUE,TRUE,TRUE
1939-1854,10.1037/apl0000739,Trougakos; Chawla; McCarthy,2020,"Working in a pandemic: Exploring the impact of COVID-19 health anxiety on work, family, and health outcomes.",Journal of Applied Psychology,https://doi.org/10.1037/apl0000739,251,7,"PSYCHOLOGY, APPLIED",2020,50.2,TRUE,TRUE,TRUE
1018-8827,10.1007/s00787-021-01861-z,Westrupp; Bennett; Berkowitz; Youssef; Toumbourou; Tucker; Andrews; Evans; Teague; Karantzas; Melvin; Olsson; Macdonald; Greenwood; Mikocka-Walus; Hutchinson; Fuller-Tyszkiewicz; Stokes; Olive; Wood; McGillivray; Sciberras,2023,"Child, parent, and family mental health and functioning in Australia during COVID-19: comparison to pre-pandemic data",European Child &amp; Adolescent Psychiatry,https://doi.org/10.1007/s00787-021-01861-z,95,24,"PSYCHOLOGY, DEVELOPMENTAL",2023,47.5,TRUE,TRUE,TRUE
0002-7642,10.1177/0002764219878224,Molina; Sundar; Le; Lee,2021,“Fake News” Is Not Simply False Information: A Concept Explication and Taxonomy of Online Content,American Behavioral Scientist,https://doi.org/10.1177/0002764219878224,240,300,"PSYCHOLOGY, CLINICAL",2021,60,TRUE,TRUE,TRUE
1939-1854,10.1037/apl0000181,Judge; Weiss; Kammeyer-Mueller; Hulin,2017,"Job attitudes, job satisfaction, and job affect: A century of continuity and of change.",Journal of Applied Psychology,https://doi.org/10.1037/apl0000181,336,7,"PSYCHOLOGY, APPLIED",2017,42,TRUE,TRUE,TRUE
